sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
169,69,20,3034.72,821.26,2935.19,1.29
169,70,8,4128.64,912.98,4023.4,1.26
169,70,13,3255.63,729.67,3177.35,1.25
169,70,18,4480.55,1311.59,4297.02,1.34
169,70,23,2253.42,383.06,2221.5,1.18
169,71,2,1954.55,538.27,1895.73,1.27
169,71,7,2758.93,832.41,2646.09,1.33
169,71,12,3010.02,664.84,2945.53,1.23
169,71,17,4177.07,1296.72,3991.59,1.35
169,71,22,2516.2,611.14,2448.58,1.26
169,73,10,3493,543.84,3452.43,1.16
169,73,15,3704.86,675.99,3642.55,1.2
169,73,20,3768.64,728.47,3700.95,1.21
169,74,9,3560,1149.45,3395.19,1.36
169,74,14,3118.96,757.31,3042.78,1.24
169,74,19,3898.25,806.16,3815.32,1.23
169,75,3,1100.05,328.21,1060.33,1.3
169,75,8,2646.18,1084.84,2418.56,1.55
169,75,13,2016.23,492.92,1963.07,1.26
169,75,18,2883.27,844.9,2768.73,1.33
169,75,23,1333.84,379.08,1286.58,1.3
169,76,2,1632.15,473.37,1575.63,1.29
169,76,7,2487.03,837.2,2360.3,1.38
169,76,12,2596.58,630.11,2529.6,1.25
169,76,17,3512.72,1117.54,3351.78,1.36
169,76,22,2123.5,571.31,2053.58,1.29
169,77,1,1505.55,401.91,1455.33,1.3
169,77,6,1732.94,496.2,1665.63,1.32
169,77,11,2547.25,580.35,2486.35,1.24
169,77,16,2987.88,949.37,2854.62,1.35
169,77,21,2469.91,673.19,2387.67,1.29
169,78,0,1474.78,588.75,1400.75,1.35
169,78,5,1418.51,397.07,1371.04,1.29
169,78,10,2721.86,755.88,2618.41,1.33
169,78,15,2387.97,605.93,2323.74,1.26
169,78,20,2493.13,682.57,2402.95,1.32
169,79,4,1735.64,392.88,1692.86,1.25
169,79,9,3348.46,1071.84,3176.99,1.39
169,79,14,2726.93,674.7,2651.72,1.26
169,79,19,3340.37,864.61,3231.53,1.3
169,80,2,1654.28,354.58,1618.55,1.23
169,80,7,3047.48,1034.25,2887.41,1.39
169,80,12,2746.51,624.09,2682.79,1.24
169,80,17,3480.73,1002.12,3354.31,1.31
169,80,22,2199.67,596.99,2125.74,1.29
169,81,1,1268.76,350.73,1224.35,1.3
169,81,6,1553.15,438.5,1496.55,1.31
169,81,11,2342.36,582.45,2277.66,1.26
169,81,16,2469.81,699.78,2380.68,1.31
169,81,21,2054.66,624.11,1970.89,1.33
169,82,0,1818.8,356.98,1785.69,1.21
169,82,5,1719.16,332.38,1690.25,1.2
169,82,10,3767.15,1019.15,3637.3,1.3
169,82,15,3757.47,803.33,3672.2,1.24
169,82,20,3522.11,791.22,3435.41,1.25
169,83,4,2159.71,413.07,2113.02,1.24
169,83,9,4101.89,903.38,3995.97,1.26
169,83,14,3714.29,953.6,3608.73,1.26
169,83,19,4307.36,726.87,4252.2,1.17
169,84,3,2185.75,400.18,2154.86,1.18
169,84,8,4725.52,1263.49,4541.19,1.34
169,84,13,3693.64,518.34,3658.57,1.15
169,84,18,5007.18,1008.67,4915.85,1.21
169,84,23,2570.25,603.59,2505.71,1.25
169,85,2,1681.9,356.45,1647.35,1.22
169,85,7,3260.06,1064.53,3100.54,1.37
169,85,12,3227.68,638.61,3170.67,1.2
169,85,17,4057.12,1078.58,3922.33,1.3
169,85,22,2464.26,717.02,2378.59,1.29
169,86,1,2029.63,239,2014.71,1.13
169,86,6,2473.4,634.65,2401.04,1.27
169,86,11,3489.69,564.46,3444.94,1.17
169,86,16,3719.39,818.92,3635.25,1.24
169,86,21,3143.63,572.24,3091.87,1.2
169,87,0,1917,468.89,1865.88,1.25
169,87,5,1965.08,401.32,1931.83,1.19
169,87,10,3829.51,861.86,3734.11,1.25
169,87,15,3769.22,746.79,3706.49,1.19
169,87,20,3625.53,766.13,3549.9,1.23
169,88,4,1972.17,514.44,1911.78,1.28
169,88,9,4375.18,1210.55,4204.91,1.33
169,88,14,3933.04,840.92,3837.25,1.26
169,88,19,4614.36,1078.72,4494.61,1.26
169,89,3,1538.33,383.64,1497.91,1.25
169,89,8,3816.77,1474.3,3522.08,1.51
169,89,13,3047.67,647.01,2985.67,1.22
169,89,18,4185.02,1047.25,4055.58,1.29
169,89,23,1855.95,483.88,1800.97,1.27
169,90,1,1289.89,355.83,1238.03,1.35
169,90,6,1650.79,467.58,1590.87,1.31
169,90,11,2675.93,626.45,2605.38,1.26
169,90,16,2934.26,825.03,2823.14,1.32
169,90,21,2237.32,667.45,2149.14,1.32
169,91,0,1284.62,383.64,1236.85,1.31
169,91,5,1270.92,342.26,1231.44,1.28
169,91,10,2588.62,1008.14,2398.74,1.48
169,91,15,2280.64,725.03,2175.37,1.36
169,91,20,2347.95,764.13,2230.89,1.38
169,92,4,1902,481.97,1839.94,1.3
169,92,9,4069.31,1090.63,3907.09,1.35
169,92,14,2999.55,528.28,2953.76,1.19
169,92,19,4240.28,874.91,4141.84,1.25
169,93,8,4845.67,1107.46,4714.19,1.27
169,93,13,3369.75,680.73,3307.2,1.21
169,93,18,4553.82,1488.25,4332.7,1.37
169,93,23,2388.2,592.46,2317.3,1.28
169,94,2,1611.17,518.78,1550.9,1.3
169,94,7,2896.52,1038.14,2724.78,1.42
169,94,12,3303.82,676.58,3239.82,1.22
169,94,17,4167.47,1320.88,3968.27,1.37
169,94,22,2368.57,590.78,2300.93,1.27
169,95,1,1547.93,349.76,1508.6,1.26
169,95,6,2030.46,656.19,1938.54,1.35
169,95,11,3061.11,612.98,3002.3,1.22
169,95,16,3463.02,1100.6,3326.96,1.31
169,95,21,2788.93,669.93,2712.3,1.27
169,96,0,1982.63,473.45,1929.93,1.26
169,96,5,1803.04,399.45,1767.95,1.21
169,96,10,4054.31,1079.33,3914.78,1.3
169,96,15,4103.28,902.46,4006.37,1.24
169,96,20,3661.08,794.46,3579.31,1.24
169,97,19,5129.71,1300.97,4961.73,1.3
169,99,2,2235.71,252.22,2221.11,1.12
169,99,7,4119.96,1155.69,3961.38,1.32
169,99,12,4747.38,581.64,4710.48,1.13
169,99,17,5779.21,1335.61,5627.57,1.26
169,99,22,3273.07,600.33,3220.31,1.2
110,100,0,909.84,402,849.81,1.41
110,100,5,896.3,303.33,853.6,1.35
110,100,10,1598.16,364.8,1557.46,1.26
110,100,15,1386.84,385.72,1341.5,1.29
110,100,20,1380.83,434.03,1325.86,1.32
110,101,4,735.69,278.98,693.9,1.39
110,101,9,1457.71,366.21,1412.73,1.29
110,101,14,1225.42,319.19,1189.34,1.27
110,101,19,1363.89,408.61,1308.64,1.33
110,102,3,687.18,279.01,638.12,1.46
110,102,8,1090.27,304.5,1051.32,1.31
110,102,13,1059.57,293.45,1025.22,1.28
110,102,18,1261.39,428.83,1201.95,1.35
110,102,23,745.69,304.89,692.67,1.46
110,103,2,424.78,147.75,400.07,1.42
110,103,7,551.23,201.38,517.91,1.42
110,103,12,664.14,286.42,612.82,1.5
110,103,17,654.72,288.32,605.52,1.47
110,103,22,539.29,271.32,484.53,1.59
110,104,1,143.92,180.11,83.55,2.97
110,104,6,165.36,168.2,102.92,2.81
110,104,11,242.49,244.72,153.82,2.93
110,104,16,237.64,314.54,144.86,3.01
110,104,21,220.12,234.14,127.1,3.24
110,105,0,637.56,261.96,575.84,1.65
110,105,5,661.84,275.71,609.26,1.5
110,105,10,977.82,313.61,936.02,1.33
110,105,15,891.65,294.29,849.65,1.36
110,105,20,1049.25,400.69,985.62,1.41
110,106,4,562.42,310.13,502.1,1.58
110,106,9,1021.67,281.89,985.56,1.31
110,106,14,924.2,279.06,886.22,1.35
110,106,19,1106.5,392.54,1047.46,1.38
110,107,8,1261.5,172.13,1248.08,1.16
110,107,13,1178.91,224.01,1155.75,1.23
110,107,18,1536.33,239.65,1520.84,1.15
110,107,23,757.92,190.17,736.43,1.26
110,108,2,619.89,260.54,575.4,1.45
110,108,7,848.67,243.98,817.36,1.31
110,108,12,1135.16,360.07,1091.11,1.31
110,108,17,1151.45,356.45,1106.25,1.32
110,108,22,818.27,363.47,753.16,1.49
110,109,1,627.77,239.04,589.89,1.41
110,109,6,692.03,303.05,639.93,1.46
110,109,11,1092.56,383.44,1029.21,1.42
110,109,16,973.22,298.07,930.28,1.35
110,109,21,933.85,325.27,883.44,1.39
110,111,3,271.23,279.53,176.52,2.6
110,111,8,281.81,199.23,223.67,2.11
110,111,13,258.74,198.93,196.38,2.25
110,111,18,331.62,273.04,243.51,2.39
110,111,23,229.28,236.18,155.69,2.49
110,112,2,295.62,273.33,217.81,2.09
110,112,7,349.79,192.08,301.33,1.75
110,112,12,427.31,270.55,360.19,1.83
110,112,17,426.73,286.91,353.13,1.87
110,112,22,342.25,254.43,270.85,2
110,113,1,399.67,235.55,349.12,1.68
110,113,6,435.7,212,395.62,1.53
110,113,11,702.25,279.53,654.72,1.45
110,113,16,618.67,273.51,571.52,1.48
110,113,21,618.21,311.79,554.11,1.59
110,114,0,178.73,225.21,100,3.06
110,114,5,237.3,227.6,138.87,3.28
110,114,10,267.98,217.46,187.06,2.56
110,114,15,216.31,211.93,142.58,2.63
110,114,20,255.99,276.22,155.48,2.86
110,115,4,309.41,304.03,220.23,2.23
110,115,9,444.85,222.88,390.88,1.72
110,115,14,391.72,255.23,309.8,2.2
110,115,19,450.06,307.17,357,2.07
110,116,3,193.18,140.46,156.13,1.92
110,116,8,280.22,188.34,213.86,2.36
110,116,13,270.5,186.47,203.03,2.47
110,116,18,318.94,208.4,247.08,2.31
110,116,23,216.02,170.08,162.64,2.24
110,117,2,513.69,231.8,469.43,1.51
110,117,7,616.2,243.38,578.22,1.41
110,117,12,703.99,343.27,650.81,1.46
110,117,17,693.62,280.63,649.61,1.43
110,117,22,641.52,347.07,571.44,1.7
110,118,1,877.81,923.94,715.84,1.68
110,118,6,667.17,298,628.04,1.38
110,118,11,825.85,294.27,784.34,1.36
110,118,16,810.38,303.33,765.75,1.38
110,118,21,863.36,393.13,804.7,1.42
110,119,0,533.07,299.16,472.52,1.59
110,119,5,504.66,222.38,465.29,1.47
110,119,10,914.77,292.03,873.31,1.35
110,119,15,812.67,297.55,773.55,1.35
110,119,20,774.43,290.99,734.23,1.36
110,120,3,501.51,306.65,424.68,1.81
110,120,8,604.6,211.52,572,1.39
110,120,13,638.74,252.43,599.68,1.41
110,120,18,760.79,327,704.77,1.46
110,120,23,447.76,236.53,397.74,1.6
110,121,2,419.69,217.35,368.76,1.66
110,121,7,583.47,198.02,552.54,1.4
110,121,12,739.05,312.44,684.33,1.47
110,121,17,729.48,270.98,685.71,1.42
110,121,22,548.82,281.41,494.31,1.55
110,122,1,579.44,489.06,487.56,1.69
110,122,6,556.09,269.25,505.94,1.53
110,122,11,677.96,258.32,633.55,1.46
110,122,16,678.93,324.9,624.58,1.5
110,122,21,686.78,327.43,626.56,1.52
110,123,0,607.87,320.66,544.66,1.58
110,123,5,691.85,311.72,635.85,1.49
110,123,10,831.93,268.51,790.44,1.38
110,123,15,865.72,358.83,806.64,1.45
110,123,20,969.68,405.56,899.12,1.48
110,124,4,751.15,249.1,714.5,1.37
110,124,9,1228.01,378.49,1177.92,1.33
110,124,14,1146.58,348.84,1104.28,1.3
110,124,19,1484.57,539.79,1408.8,1.37
110,125,3,696.88,230.94,652.63,1.48
110,125,8,1129.81,417.39,1069.24,1.38
110,125,13,1202.64,389.58,1156.52,1.3
110,125,18,1395.44,423.31,1342.68,1.31
110,125,23,904.49,304.43,861.16,1.35
110,126,2,927.67,387.57,858.8,1.47
110,126,7,878.08,273.62,840.97,1.34
110,126,12,1057.18,377.4,1002.28,1.38
110,126,17,1071.7,371.86,1019.34,1.36
110,126,22,968.24,359.2,910.31,1.41
110,127,6,682.09,195.64,658.54,1.29
110,127,11,1037.27,280.97,1005.06,1.28
110,127,16,984.51,303.18,943.84,1.33
110,127,21,947.75,341.43,890.13,1.42
110,128,0,1028.93,424.37,964.25,1.4
110,128,5,929.42,316.11,880.44,1.39
110,128,10,1231.48,299.18,1198.76,1.26
110,128,15,1232.85,397.2,1182.65,1.32
110,128,20,1422.31,579.64,1336.2,1.4
110,129,4,873.53,276.1,835.68,1.34
110,129,9,1386.72,469.59,1333.99,1.3
110,129,14,1371.94,361.83,1333.27,1.26
110,129,19,1589.42,548.72,1517.53,1.34
110,130,7,1087.94,232.01,1065.51,1.22
110,130,12,1527.9,408.65,1483.3,1.26
110,130,17,1527.6,428.89,1475.13,1.3
110,130,22,1150.73,359.95,1094.8,1.38
110,131,1,1163.63,415.84,1096.95,1.4
110,131,6,1124.89,349.96,1084.53,1.29
110,131,11,1677.03,384.92,1638.9,1.23
110,131,16,1623.65,426.77,1576.76,1.26
110,131,21,1432.55,413.23,1378.84,1.31
110,132,0,1121.43,394.99,1062.53,1.38
110,132,5,1162.4,477.2,1094.06,1.39
110,132,10,1567.31,359.17,1529.22,1.25
110,132,15,1541.73,434.78,1492.21,1.28
110,132,20,1693.56,499.2,1633.25,1.3
110,133,4,1126.3,367.28,1065.98,1.4
110,133,9,1647,1084.67,1474.27,1.51
110,133,14,1382,412.93,1328.37,1.32
110,133,19,1677.85,360.94,1643.18,1.22
110,134,3,1270.38,383.75,1215.71,1.34
110,134,8,1839.31,405.27,1798.12,1.23
110,134,13,2077.37,384.38,2044.46,1.19
110,134,18,2501.65,587.97,2438.3,1.25
110,134,23,1465.54,407.07,1410.29,1.32
110,135,7,1311.77,242.69,1290.66,1.2
110,135,12,1965.46,468.63,1918.54,1.24
110,135,17,1953.65,545.92,1892.38,1.27
110,135,22,1389.04,331.5,1352.79,1.25
110,136,1,1058.5,356.07,989.7,1.47
110,136,6,1417.07,467.21,1364.9,1.29
110,136,11,2005.72,358.22,1975.66,1.19
110,136,16,2000.43,643.49,1929.79,1.28
110,136,21,1769.37,352.37,1736.03,1.21
110,137,0,1381.33,531.92,1296.91,1.41
110,137,5,1460.75,687.37,1355.82,1.43
110,137,10,2159.22,469.2,2109.55,1.24
110,137,15,2112.34,606.56,2040.29,1.29
110,137,20,2021.66,486.17,1973.06,1.24
110,138,4,1365.18,178.9,1353.62,1.14
110,138,9,2703,455.03,2663.2,1.19
110,138,14,2583.62,452.98,2545.41,1.19
110,138,19,2658.05,510.35,2609.54,1.21
110,139,3,1456.11,418.82,1396.89,1.33
110,139,8,2214.15,492.61,2163.48,1.24
110,139,13,2514.58,429.89,2479.92,1.18
110,139,18,3234.47,704.15,3163.27,1.23
110,139,23,1749.28,348.99,1713.47,1.23
110,140,6,1894.83,434.02,1851.95,1.23
110,140,11,2594.6,527.89,2542.44,1.22
110,140,16,2666.86,744.27,2581.96,1.28
110,140,21,2184.72,493.47,2130.66,1.25
110,141,10,1873.44,382.82,1838.14,1.21
110,141,15,1735.69,359.41,1698.88,1.23
110,141,20,1700.6,412.21,1647.07,1.3
110,142,9,1629.91,325.8,1601.29,1.2
110,142,14,1564.87,415.54,1525.91,1.23
110,142,19,1859.53,383.01,1821.99,1.22
110,143,8,2033.16,309.03,2010.01,1.16
110,143,13,1986.4,283.35,1967.53,1.15
110,143,18,2541.33,470.25,2498.19,1.2
110,143,23,1393.23,247.54,1370.03,1.21
110,144,2,1040.45,357.55,983.84,1.39
110,144,7,1155.55,268.85,1127.02,1.25
110,144,12,1438.95,357.79,1394.06,1.3
110,144,17,1462.7,374.31,1421.74,1.26
110,144,22,1212.36,396.39,1158.44,1.34
110,145,1,1164,205.42,1145.9,1.19
110,145,6,1195.95,247.99,1172.34,1.22
110,145,11,1687.28,330.09,1657.41,1.21
110,145,16,1672.09,346.2,1638.34,1.22
110,145,21,1580.28,388.01,1539.06,1.25
110,146,0,1230.7,382.75,1183.75,1.3
110,146,5,1314.1,393.91,1267.96,1.29
110,146,10,1824.71,314.16,1798.24,1.19
110,146,15,1804.33,390.68,1763.45,1.24
110,146,20,1833.48,373.76,1798.33,1.21
110,147,9,1234.95,309.45,1199.09,1.27
110,147,14,1336.85,405.92,1276.43,1.36
110,147,19,1743.03,689.64,1614.32,1.48
110,148,8,1839.27,375.03,1805.53,1.21
110,148,13,1899.25,383.95,1862.37,1.22
110,148,18,2470.03,572.3,2407.7,1.25
110,148,23,1279.29,321.76,1242.58,1.27
110,149,7,2102.82,337.99,2076.59,1.17
110,149,12,2272.12,357.29,2245.31,1.17
110,149,17,2702.86,709.98,2621.88,1.27
110,149,22,2104.5,318.83,2079.21,1.17
110,150,0,1296.86,301.83,1260.44,1.27
110,150,10,2467.86,365.04,2443.09,1.15
110,150,15,2296.48,458.04,2254.19,1.21
110,150,20,2477.47,480.91,2432.75,1.21
110,151,4,1527.17,237.99,1507.88,1.17
110,151,9,2138.28,339.55,2112.61,1.17
110,151,14,1974.22,349.08,1945.28,1.19
110,151,19,2510.46,571.53,2445.67,1.26
110,152,8,1976.31,374.08,1944.98,1.19
110,152,13,2032.27,422.98,1990.99,1.22
110,152,18,2581.9,607.3,2516.14,1.25
110,152,23,1370.85,296.49,1342.15,1.22
110,153,7,1575.47,301.97,1546.9,1.21
110,153,12,2004.64,440.4,1962.88,1.22
110,153,17,2027.02,357.33,1996.65,1.19
110,153,22,1710.49,603.94,1633.99,1.33
110,154,1,1594.2,355.38,1558.97,1.23
110,154,6,1894.47,368,1859.02,1.22
110,154,11,3115.48,565.14,3065.04,1.2
110,154,16,2917.96,638.66,2863.11,1.2
110,154,21,2398.37,431.53,2364.15,1.18
110,155,0,1948.1,1076.96,1763.11,1.5
110,155,5,2024.31,652.13,1938.46,1.33
110,155,10,2990.45,569.49,2937.64,1.21
110,155,15,2937.94,697.79,2872.1,1.23
110,155,20,2623.49,368.82,2596.93,1.15
110,156,9,3488.75,603.67,3432.23,1.2
110,156,14,3738.64,576.76,3699.01,1.15
110,156,19,3672,312.97,3659.27,1.09
110,157,3,1748,329.54,1715.44,1.22
110,157,8,3152.89,600.76,3095.12,1.21
110,157,13,3180.66,342.33,3161.64,1.12
110,157,18,4017.55,869.58,3931.1,1.23
110,157,23,2044.31,434.38,2000.81,1.23
110,158,7,2349.11,403.19,2314.97,1.19
110,158,12,3330.1,475.58,3293.23,1.17
110,158,17,3527.33,873.04,3429.59,1.26
110,158,22,2348.69,419.48,2311.54,1.2
110,159,6,1910.47,682.17,1828.91,1.31
110,159,11,2522.77,415.46,2491.41,1.17
110,159,16,2496.7,427.73,2459.77,1.19
110,159,21,2198.53,393.96,2165.82,1.19
110,160,4,1877.29,343.47,1848.22,1.19
110,160,9,3852.53,641.2,3799.1,1.18
110,160,14,3619.46,519.02,3583.67,1.15
110,160,19,3713.13,735.09,3636.34,1.23
110,161,8,3206.45,560.84,3157.75,1.19
110,161,13,3364.4,559.66,3316.17,1.19
110,161,18,4336.5,817.24,4257.1,1.21
110,162,7,2258.5,341.1,2233.51,1.16
110,162,12,2936,608.04,2879.42,1.21
110,162,17,3201.92,602.68,3153.55,1.18
110,162,22,2023.59,388.55,1985.77,1.22
110,163,11,2928,358.84,2904.33,1.14
110,163,16,2765.5,582.83,2710.68,1.22
110,164,10,2496.32,381.76,2468.5,1.16
110,164,15,2665.57,493.7,2620.99,1.2
110,164,20,2551.8,321.63,2532.07,1.13
110,165,4,2564.36,394.36,2533.11,1.17
110,165,9,4888.11,1210.08,4731.19,1.3
110,165,14,4828.75,854.4,4743.34,1.22
110,165,19,4753.11,632.79,4706.27,1.16
110,166,8,4930.26,1075,4810.96,1.25
110,166,13,4058.33,583.28,4015.23,1.16
110,166,18,5177.63,1212.16,5030.65,1.28
110,166,23,2449.6,261.12,2436.24,1.11
110,167,7,4378.62,750.46,4314.74,1.19
110,167,12,5563.23,728.81,5516.38,1.14
110,170,8,4864.95,1120.97,4730.02,1.27
110,170,13,4595.1,666.26,4547.93,1.15
110,170,18,4984.58,845.87,4907.33,1.2
110,170,23,2688.55,333.28,2668.63,1.13
110,171,7,3515.35,585.45,3463.85,1.19
110,171,12,3888.87,954.28,3645.71,1.58
110,171,17,4303.88,1106.62,4174.53,1.27
110,171,22,3133.08,532.34,3090.99,1.18
110,172,16,3924.13,324.63,3911.18,1.08
110,173,0,1666.91,573.44,1588.65,1.34
110,173,10,2385.89,367.68,2358.31,1.16
110,173,15,2496.92,547.84,2441.29,1.23
110,173,20,2340.11,296.28,2321.05,1.14
110,174,9,2969.17,543.48,2916.81,1.21
110,174,14,3028.94,644.59,2967.66,1.22
110,174,19,3763.94,564.25,3722.9,1.16
110,175,8,3084.7,448.47,3051.09,1.16
110,175,13,3031.66,518.75,2986.66,1.19
110,175,18,4357.56,1450.6,4149.72,1.36
110,176,7,3308.57,602.84,3256.35,1.19
110,176,22,2992.91,617.85,2936.44,1.21
110,177,11,3774.5,630.71,3724.09,1.18
110,178,15,3600.29,1121.89,3392.96,1.44
110,179,9,3080.75,431.66,3051.52,1.15
110,179,14,3510,773.96,3431.41,1.23
110,179,19,4275,477.37,4247.17,1.12
110,180,7,1316.17,371.51,1271.09,1.29
110,180,12,1588.93,614.83,1499.99,1.38
110,180,17,1766.63,608.66,1670.02,1.4
110,180,22,1597.05,278.12,1574.53,1.18
110,181,6,1491,192.45,1478.05,1.14
110,181,11,2327.81,406,2294.98,1.18
110,181,16,2287.24,494.48,2234.16,1.24
110,181,21,1954.11,318.37,1929.48,1.17
110,182,10,2867.31,577.99,2812.1,1.22
110,182,15,3088.38,1091.85,2922.26,1.38
110,182,20,3412.88,1148.82,3244.45,1.36
110,183,9,2361.4,507.64,2316.03,1.21
110,183,14,2320.68,420.63,2286.9,1.18
110,183,19,2710,334.21,2687.5,1.14
110,184,8,3059,653.27,3001.7,1.2
110,184,13,2754,660.4,2686.89,1.24
110,184,18,3932.7,628.45,3884.09,1.17
110,185,7,1972.48,368.99,1941.67,1.19
110,185,12,2154.51,467.66,2110.77,1.22
110,185,17,2358.42,467.66,2316.51,1.2
110,185,22,2245.33,237.39,2232.69,1.11
110,186,1,2151.82,509.5,2099.27,1.24
110,186,6,2122.41,389.28,2092.81,1.18
110,186,11,3068.3,493.06,3030.18,1.17
110,186,16,2755.89,723.02,2673.08,1.28
110,186,21,2649.55,476.01,2609.16,1.19
110,188,4,424.85,287.42,367.74,1.63
110,188,9,685.84,318.17,627.88,1.5
110,188,14,630.88,243.84,592.23,1.43
110,188,19,790.58,317.74,740.11,1.43
110,189,8,3005.52,592.58,2951.84,1.21
110,189,13,3379.62,690.1,3307.96,1.23
110,189,18,3985.08,546.13,3947.51,1.15
110,190,16,3179,453.91,3147.12,1.15
110,191,0,1209.33,241.39,1186.21,1.22
110,191,5,1211.6,213.53,1193.74,1.19
110,191,10,1773.21,340.15,1741.05,1.21
110,191,15,1738.41,299.56,1713.71,1.18
110,191,20,1867.79,475.57,1818.79,1.25
110,192,9,2608.67,604.05,2537.77,1.27
110,192,14,2272.56,366.83,2243.74,1.17
110,192,19,2976.69,573.22,2923.65,1.21
110,193,8,2815.52,414.35,2785.4,1.16
110,193,13,2833.3,545.9,2785.51,1.2
110,193,18,3500.6,891.55,3393.02,1.28
110,193,23,2020,261.95,2002.23,1.14
110,194,7,2861.13,590.95,2804.17,1.22
110,194,12,3667,966.43,3376.23,1.69
110,194,17,3652.11,370.57,3633.11,1.11
110,194,22,2812.88,609.76,2754.26,1.22
110,196,10,3844,812.53,3760.06,1.23
110,196,15,3483.31,583.85,3435.3,1.18
110,196,20,3782.07,861.63,3697.83,1.23
110,197,4,2459.31,395.24,2426.9,1.18
110,197,9,5060.06,1071.15,4931.05,1.27
110,197,14,4114,759.97,4043.35,1.21
110,197,19,4198.64,496.74,4167.13,1.13
110,198,8,1552.91,354.08,1517.73,1.23
110,198,13,1618.19,338.73,1585.7,1.22
110,198,18,2107.13,687.36,2009.04,1.36
110,198,23,1387.53,276.85,1363.02,1.2
169,100,1,1888.24,376.88,1852.38,1.21
169,100,6,2490.74,632.13,2417.38,1.27
169,100,11,4429.53,882.75,4341.77,1.22
169,100,16,4936.25,1250.24,4779.13,1.29
169,100,21,3470.66,756.03,3394.29,1.23
169,101,0,2238.08,439.95,2198.95,1.2
169,101,5,2066.72,441.1,2029.56,1.2
169,101,10,4617.59,1057.07,4497.66,1.26
169,101,15,4705.27,951.29,4611.76,1.22
169,101,20,4233.5,881.27,4142.46,1.23
169,102,4,2143.25,334.6,2116.18,1.17
169,102,9,5252.5,1090.05,5130.38,1.25
169,102,14,4120.73,1246.46,3732.87,1.75
169,102,19,5484.71,1425.55,5315.26,1.28
169,103,8,5108.88,1115.99,4982.26,1.25
169,103,18,7293.14,2110.09,7009.29,1.32
169,103,23,2857.38,576.42,2799.99,1.22
169,105,1,2556.17,528.68,2498.81,1.24
169,105,6,3044,918.89,2921.04,1.32
169,105,16,5633.75,1268.92,5490.2,1.26
169,105,21,4419.5,870.77,4332.54,1.22
169,106,0,2434,453.5,2397.88,1.18
169,106,5,2364.43,329.4,2341.85,1.15
169,106,10,5528.57,875.85,5457.06,1.18
169,106,15,5176.97,1006.68,5074.69,1.23
169,106,20,4726.45,912.49,4646.17,1.2
169,108,3,2366.3,426.3,2326.62,1.2
169,108,8,4497.8,1226.01,4348.05,1.29
169,108,13,4275.5,763.13,4207.6,1.2
169,108,18,5820.73,1097.01,5723.31,1.2
169,108,23,2681.13,563.43,2623.22,1.23
169,109,7,4586.14,848.19,4503.91,1.21
169,109,12,5153,812.71,5088.42,1.17
169,109,17,5836.89,1410.47,5672.83,1.27
169,109,22,3670.47,1025.17,3543.23,1.3
169,111,19,5950.17,954.02,5861.04,1.2
169,112,8,4309,902.36,4226.93,1.21
169,112,18,8184.71,2127.53,7917.5,1.29
169,112,23,3202.39,421.01,3176.43,1.13
169,113,12,4788.14,833.24,4713.25,1.2
169,113,17,6101.29,1691.77,5876.21,1.32
169,113,22,3643.93,873.17,3558.95,1.23
169,115,15,6127.28,853.6,6064.41,1.16
169,117,8,4695.67,1427.58,4502.5,1.33
169,117,13,5102.86,1465.95,4908.96,1.32
169,117,18,5040.78,822.66,4974.84,1.18
169,117,23,2787.5,417.38,2758.63,1.15
169,118,7,4115.94,1124.34,3970.47,1.31
169,118,12,4723.41,750.72,4663.01,1.18
169,118,17,5992,1959.52,5591.09,1.5
169,118,22,3471.42,614.04,3420.11,1.19
169,120,19,5838.33,735.54,5787.5,1.15
169,121,18,5663.33,838.46,5602.35,1.16
169,121,23,3158.91,506.43,3117.78,1.18
169,122,7,4467.67,1029.63,4340.68,1.28
169,122,12,5055.33,697.26,5005.42,1.15
169,122,17,5258.33,1600.64,5049.6,1.32
169,122,22,3947.87,1110.9,3806.94,1.3
169,123,1,2143.87,306.24,2122.97,1.15
169,123,6,2828.4,667.71,2757.39,1.25
169,123,11,4451.45,823.27,4378.98,1.2
169,123,16,5820.63,1412.49,5646.21,1.28
169,123,21,3716.35,687.72,3653.06,1.2
169,124,0,2322.75,394.66,2291.66,1.18
169,124,5,2119.17,285.43,2101.77,1.13
169,124,10,3713.33,834.6,3633.69,1.22
169,124,15,4611.68,995.09,4499.73,1.25
169,124,20,4308,969.35,4209.43,1.23
169,125,4,2191.8,407.99,2154.69,1.2
169,125,9,4338.65,1272.88,4165.52,1.33
169,125,14,4425.75,999.65,4319.32,1.25
169,125,19,4752.1,905.35,4664.15,1.22
169,126,3,2469.65,644.29,2397.29,1.27
169,126,8,4787.28,1618.93,4521.98,1.4
169,126,13,4526.31,953.47,4435.33,1.22
169,126,18,5476,1182.13,5342.27,1.25
169,126,23,2629.93,498.46,2587.59,1.19
169,127,17,5474.73,1313.72,5321.25,1.27
169,127,22,3451,690.68,3387.76,1.21
169,128,1,2062.97,375.24,2032.21,1.18
169,128,6,2609.32,590.92,2548.88,1.24
169,128,11,4127.3,875.25,4028.24,1.26
169,128,16,5281.16,1321.27,5112.39,1.3
169,128,21,3382.57,697.03,3315.26,1.22
